Handle,Bio_Text,Category_ID,Follower_Count,Following_Count,Engagement_Rate,Engagement,Profile_Pic_URL
@style_uqdji,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,362928,306,15.2,55165,https://instagram.fcdn.com/fashion_3706/profile.jpg
@look_4yif5d,Streetwear & sneaker culture | Drops every Tuesday,CAT002,464144,4731,19.09,88605,https://instagram.fcdn.com/fashion_3707/profile.jpg
@cloud_n2fol4,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,851335,1612,10.36,88198,https://pbs.twimg.com/profile_images/tech_3708/photo.jpg
@saas_bb5,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,1218539,689,9.03,110034,https://pbs.twimg.com/profile_images/tech_3709/photo.jpg
@tech_k02,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,892245,139,7.91,70576,https://pbs.twimg.com/profile_images/tech_3710/photo.jpg
@data_hf5ox,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,866427,710,8.3,71913,https://pbs.twimg.com/profile_images/tech_3711/photo.jpg
@ai_lpxh,Data scientist | ML researcher | Turning data into decisions,CAT001,2551494,3966,9.26,236268,https://pbs.twimg.com/profile_images/tech_3712/photo.jpg
@wander_0vs,Solo female traveler | Safety tips & inspiring journeys,CAT004,81509,247,7.98,6504,https://static.wanderlust.io/profiles/travel_3713.jpg
@sweat_s03l38,CrossFit athlete | Nutrition coach | Weekly workout plans,CAT003,120610,3930,7.35,8864,https://cdn.fitfluencer.com/profiles/fitness_3714.jpg
@bite_zkm5v,Street food explorer | Eating my way around the world,CAT005,103009,3529,7.15,7365,https://cdn.foodieworld.com/users/food_3715/avatar.jpg
@yummy_bjhp,Healthy meal prep guru | Clean eating made easy,CAT005,48140,3739,7.46,3591,https://cdn.foodieworld.com/users/food_3716/avatar.jpg
@mode_g6a2c9,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,405300,400,10.91,44218,https://instagram.fcdn.com/fashion_3717/profile.jpg
@fit_45u26,Yoga instructor | Mindful movement | Online classes available,CAT003,87558,1654,9.29,8134,https://cdn.fitfluencer.com/profiles/fitness_3718.jpg
@vogue_6h95d,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,234702,1730,18.16,42621,https://instagram.fcdn.com/fashion_3719/profile.jpg
@gym_awrh,Marathon runner | Endurance training tips | Race day advice,CAT003,270291,2072,10.48,28326,https://cdn.fitfluencer.com/profiles/fitness_3720.jpg
@code_u90,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,1217427,2305,7.53,91672,https://pbs.twimg.com/profile_images/tech_3721/photo.jpg
@ai_90mb0o,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1439674,463,6.8,97897,https://pbs.twimg.com/profile_images/tech_3722/photo.jpg
@dev_r5et3h,Data scientist | ML researcher | Turning data into decisions,CAT001,1031171,1209,7.31,75378,https://pbs.twimg.com/profile_images/tech_3723/photo.jpg
@lift_a0o1x,Marathon runner | Endurance training tips | Race day advice,CAT003,248086,4162,10.45,25924,https://cdn.fitfluencer.com/profiles/fitness_3724.jpg
@glam_ppsy,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,305878,1172,10.06,30771,https://instagram.fcdn.com/fashion_3725/profile.jpg
@ai_xdo3gt,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,772036,1757,9.29,71722,https://pbs.twimg.com/profile_images/tech_3726/photo.jpg
@trend_3udl,Personal stylist | Helping you dress your best every day,CAT002,663560,2196,11.5,76309,https://instagram.fcdn.com/fashion_3727/profile.jpg
@code_lvrktg,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,2421013,2752,7.32,177218,https://pbs.twimg.com/profile_images/tech_3728/photo.jpg
@style_77k,Model & content creator | Haute couture to everyday glam,CAT002,268524,1526,8.3,22287,https://instagram.fcdn.com/fashion_3729/profile.jpg
@cloud_ruu8f,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,2379526,1308,3.98,94705,https://pbs.twimg.com/profile_images/tech_3730/photo.jpg
@dev_ce9sb5,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1916150,1122,6.16,118034,https://pbs.twimg.com/profile_images/tech_3731/photo.jpg
@explore_jvws,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,592424,306,7.05,41765,https://static.wanderlust.io/profiles/travel_3732.jpg
@mode_x9wx1,Personal stylist | Helping you dress your best every day,CAT002,367887,1426,18.02,66293,https://instagram.fcdn.com/fashion_3733/profile.jpg
@style_maxo,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,130089,1048,8.22,10693,https://instagram.fcdn.com/fashion_3734/profile.jpg
@glam_oxm,Sustainable fashion advocate | Thrifted & curated looks,CAT002,513118,663,13.92,71426,https://instagram.fcdn.com/fashion_3735/profile.jpg
@glam_v3wagb,Model & content creator | Haute couture to everyday glam,CAT002,247376,508,10.72,26518,https://instagram.fcdn.com/fashion_3736/profile.jpg
@style_326x,Streetwear & sneaker culture | Drops every Tuesday,CAT002,131305,1241,15.67,20575,https://instagram.fcdn.com/fashion_3737/profile.jpg
@explore_nq2w9z,"Adventure seeker | Hiking, diving & camping across the globe",CAT004,485398,263,9.86,47860,https://static.wanderlust.io/profiles/travel_3738.jpg
@dev_k88no,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1426078,5135,10.96,156298,https://pbs.twimg.com/profile_images/tech_3739/photo.jpg
@drift_2nk7hl,Full-time traveler | 60+ countries | Budget travel hacks,CAT004,130224,1737,7.55,9831,https://static.wanderlust.io/profiles/travel_3740.jpg
@grind_m5h0jh,Yoga instructor | Mindful movement | Online classes available,CAT003,159557,2357,8.81,14056,https://cdn.fitfluencer.com/profiles/fitness_3741.jpg
@ai_x8w43,Data scientist | ML researcher | Turning data into decisions,CAT001,1246949,2448,9.67,120579,https://pbs.twimg.com/profile_images/tech_3742/photo.jpg
@vogue_sibxq,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,202504,2223,19.74,39974,https://instagram.fcdn.com/fashion_3743/profile.jpg
@explore_i1x1v,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,117907,1619,12.18,14361,https://static.wanderlust.io/profiles/travel_3744.jpg
@chic_i9pvm,Personal stylist | Helping you dress your best every day,CAT002,182970,2881,17.95,32843,https://instagram.fcdn.com/fashion_3745/profile.jpg
@saas_2nzvt,Cybersecurity expert | Ethical hacker | Keeping your data safe,CAT001,1720841,219,6.2,106692,https://pbs.twimg.com/profile_images/tech_3746/photo.jpg
@wander_qk7,Solo female traveler | Safety tips & inspiring journeys,CAT004,573432,1791,8.82,50576,https://static.wanderlust.io/profiles/travel_3747.jpg
@lift_q6rf8l,"Wellness coach | Holistic health | Mind, body & soul",CAT003,166696,1315,10.67,17786,https://cdn.fitfluencer.com/profiles/fitness_3748.jpg
@tech_ubpm,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1107253,3688,9,99652,https://pbs.twimg.com/profile_images/tech_3749/photo.jpg
@voyage_ywkm,Backpacker on a budget | Hostels & local food lover,CAT004,282595,1345,10.9,30802,https://static.wanderlust.io/profiles/travel_3750.jpg
@fit_hic6v,"Wellness coach | Holistic health | Mind, body & soul",CAT003,114120,1491,14.59,16650,https://cdn.fitfluencer.com/profiles/fitness_3751.jpg
@run_1w3l,Certified personal trainer | Helping you crush your fitness goals,CAT003,151696,4855,11.85,17975,https://cdn.fitfluencer.com/profiles/fitness_3752.jpg
@ai_uj5og,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1111686,802,4.01,44578,https://pbs.twimg.com/profile_images/tech_3753/photo.jpg
@cloud_63mysr,Data scientist | ML researcher | Turning data into decisions,CAT001,3217707,1251,4.34,139648,https://pbs.twimg.com/profile_images/tech_3754/photo.jpg
@data_k8j19,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,725895,1645,9.43,68451,https://pbs.twimg.com/profile_images/tech_3755/photo.jpg
@foodie_r6k,Pastry chef | Baking tutorials | Dessert lover,CAT005,97676,1331,3.86,3770,https://cdn.foodieworld.com/users/food_3756/avatar.jpg
@bite_z7prtd,Healthy meal prep guru | Clean eating made easy,CAT005,113107,800,8.05,9105,https://cdn.foodieworld.com/users/food_3757/avatar.jpg
@globe_d44y3n,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,127047,1835,9.72,12348,https://static.wanderlust.io/profiles/travel_3758.jpg
@saas_gps,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,2830299,735,9.85,278784,https://pbs.twimg.com/profile_images/tech_3759/photo.jpg
@look_oawcud,Model & content creator | Haute couture to everyday glam,CAT002,496901,2307,19.71,97939,https://instagram.fcdn.com/fashion_3760/profile.jpg
@vogue_7v8p,Streetwear & sneaker culture | Drops every Tuesday,CAT002,177946,3813,10.89,19378,https://instagram.fcdn.com/fashion_3761/profile.jpg
@style_z3t7e,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,562750,480,11.73,66010,https://instagram.fcdn.com/fashion_3762/profile.jpg
@look_88h,Model & content creator | Haute couture to everyday glam,CAT002,392141,2064,13.29,52115,https://instagram.fcdn.com/fashion_3763/profile.jpg
@tech_s4dkf,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,980835,1139,10.45,102497,https://pbs.twimg.com/profile_images/tech_3764/photo.jpg
@ai_kbyt2i,Data scientist | ML researcher | Turning data into decisions,CAT001,1016481,1722,8.47,86095,https://pbs.twimg.com/profile_images/tech_3765/photo.jpg
@data_pqvcz,Full-stack developer | React & Node.js | Building scalable products,CAT001,5000000,1614,4.19,209500,https://pbs.twimg.com/profile_images/tech_3766/photo.jpg
@taste_gd4hk,Healthy meal prep guru | Clean eating made easy,CAT005,42469,6436,2.19,930,https://cdn.foodieworld.com/users/food_3767/avatar.jpg
@cook_5y4,Restaurant reviewer | Honest takes | Your city food guide,CAT005,54777,3669,4.98,2727,https://cdn.foodieworld.com/users/food_3768/avatar.jpg
@dev_loy,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,1837064,6661,7.35,135024,https://pbs.twimg.com/profile_images/tech_3769/photo.jpg
@explore_o2mc,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,302140,5930,17.3,52270,https://static.wanderlust.io/profiles/travel_3770.jpg
@yummy_4fw,Restaurant reviewer | Honest takes | Your city food guide,CAT005,43862,1122,8.86,3886,https://cdn.foodieworld.com/users/food_3771/avatar.jpg
@drift_3fdt,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,317036,291,15.04,47682,https://static.wanderlust.io/profiles/travel_3772.jpg
@cook_pypr1,Pastry chef | Baking tutorials | Dessert lover,CAT005,129050,5709,9.2,11872,https://cdn.foodieworld.com/users/food_3773/avatar.jpg
@look_rpk404,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,193421,397,14.78,28587,https://instagram.fcdn.com/fashion_3774/profile.jpg
@fit_jb3ge,"Wellness coach | Holistic health | Mind, body & soul",CAT003,364851,3046,13.63,49729,https://cdn.fitfluencer.com/profiles/fitness_3775.jpg
@ai_tbh7w5,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,3015765,1718,9.68,291926,https://pbs.twimg.com/profile_images/tech_3776/photo.jpg
@mode_1bxba2,Model & content creator | Haute couture to everyday glam,CAT002,1133038,2922,11.79,133585,https://instagram.fcdn.com/fashion_3777/profile.jpg
@lift_ykczf2,Gym rat & powerlifter | Strength over aesthetics | PRs weekly,CAT003,384101,940,7.73,29691,https://cdn.fitfluencer.com/profiles/fitness_3778.jpg
@dev_3xqc,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,2045612,1437,3.87,79165,https://pbs.twimg.com/profile_images/tech_3779/photo.jpg
@globe_ctfaix,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,363956,366,9.68,35230,https://static.wanderlust.io/profiles/travel_3780.jpg
@code_10y,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,2427484,1449,10.16,246632,https://pbs.twimg.com/profile_images/tech_3781/photo.jpg
@style_i4iuyd,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,480120,10868,12.64,60687,https://instagram.fcdn.com/fashion_3782/profile.jpg
@lift_vqszxp,CrossFit athlete | Nutrition coach | Weekly workout plans,CAT003,428338,2410,14.9,63822,https://cdn.fitfluencer.com/profiles/fitness_3783.jpg
@chic_czdb,Streetwear & sneaker culture | Drops every Tuesday,CAT002,481848,261,8.51,41005,https://instagram.fcdn.com/fashion_3784/profile.jpg
@cloud_jn22,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1404108,214,7.11,99832,https://pbs.twimg.com/profile_images/tech_3785/photo.jpg
@mode_tcd,Model & content creator | Haute couture to everyday glam,CAT002,201331,533,10.16,20455,https://instagram.fcdn.com/fashion_3786/profile.jpg
@yummy_2kjnv,Street food explorer | Eating my way around the world,CAT005,57540,1706,8.03,4620,https://cdn.foodieworld.com/users/food_3787/avatar.jpg
@chic_3vqriq,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,272895,1940,12.75,34794,https://instagram.fcdn.com/fashion_3788/profile.jpg
@look_14imd0,Model & content creator | Haute couture to everyday glam,CAT002,1055189,448,16.26,171573,https://instagram.fcdn.com/fashion_3789/profile.jpg
@mode_7nrq,Sustainable fashion advocate | Thrifted & curated looks,CAT002,1203274,674,19.08,229584,https://instagram.fcdn.com/fashion_3790/profile.jpg
@trend_03b0hx,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,693616,2850,18.15,125891,https://instagram.fcdn.com/fashion_3791/profile.jpg
@wander_konrh,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,137775,882,14.34,19756,https://static.wanderlust.io/profiles/travel_3792.jpg
@lift_cq2,"Wellness coach | Holistic health | Mind, body & soul",CAT003,404205,323,7.97,32215,https://cdn.fitfluencer.com/profiles/fitness_3793.jpg
@dev_gseot,Cybersecurity expert | Ethical hacker | Keeping your data safe,CAT001,2226977,2545,4.57,101772,https://pbs.twimg.com/profile_images/tech_3794/photo.jpg
@drift_r4nn9,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,105998,872,16.76,17765,https://static.wanderlust.io/profiles/travel_3795.jpg
@mode_ht2,Sustainable fashion advocate | Thrifted & curated looks,CAT002,400647,3814,14.13,56611,https://instagram.fcdn.com/fashion_3796/profile.jpg
@explore_rvxo,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,107024,634,7.31,7823,https://static.wanderlust.io/profiles/travel_3797.jpg
@yummy_0f89,BBQ master | Grilling tips & smoker recipes | Weekends only,CAT005,67792,435,8.12,5504,https://cdn.foodieworld.com/users/food_3798/avatar.jpg
@code_7nvkbj,Cybersecurity expert | Ethical hacker | Keeping your data safe,CAT001,500000,517,8.95,44750,https://pbs.twimg.com/profile_images/tech_3799/photo.jpg
@wander_gskegd,Full-time traveler | 60+ countries | Budget travel hacks,CAT004,507135,1651,13.37,67803,https://static.wanderlust.io/profiles/travel_3800.jpg
@vogue_x4rys0,Model & content creator | Haute couture to everyday glam,CAT002,419342,1310,16.36,68604,https://instagram.fcdn.com/fashion_3801/profile.jpg
@cook_6uqvl7,Street food explorer | Eating my way around the world,CAT005,54143,1980,7.25,3925,https://cdn.foodieworld.com/users/food_3802/avatar.jpg
@style_tomps,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,720309,765,13.88,99978,https://instagram.fcdn.com/fashion_3803/profile.jpg
@lift_96a,Certified personal trainer | Helping you crush your fitness goals,CAT003,123435,1606,11.2,13824,https://cdn.fitfluencer.com/profiles/fitness_3804.jpg
@data_5do3gq,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1317242,920,4.9,64544,https://pbs.twimg.com/profile_images/tech_3805/photo.jpg
@glam_dvvh6s,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,1543432,1769,13.38,206511,https://instagram.fcdn.com/fashion_3806/profile.jpg
@glam_o9g,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,298047,1974,18.07,53857,https://instagram.fcdn.com/fashion_3807/profile.jpg
@tech_c9m2ze,Data scientist | ML researcher | Turning data into decisions,CAT001,2094370,998,9.87,206714,https://pbs.twimg.com/profile_images/tech_3808/photo.jpg
@fit_cwsj,Certified personal trainer | Helping you crush your fitness goals,CAT003,299830,483,9.22,27644,https://cdn.fitfluencer.com/profiles/fitness_3809.jpg
@trend_iyv,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,2000000,245,11.73,234600,https://instagram.fcdn.com/fashion_3810/profile.jpg
@vogue_smp85,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,1254667,1829,12.46,156331,https://instagram.fcdn.com/fashion_3811/profile.jpg
@dev_rk0v,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,881532,3232,11.25,99172,https://pbs.twimg.com/profile_images/tech_3812/photo.jpg
@data_pj4,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,1185063,563,11.2,132727,https://pbs.twimg.com/profile_images/tech_3813/photo.jpg
@dev_3566d,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,2703353,1478,8.02,216808,https://pbs.twimg.com/profile_images/tech_3814/photo.jpg
@foodie_zou,Pastry chef | Baking tutorials | Dessert lover,CAT005,34211,1857,5.25,1796,https://cdn.foodieworld.com/users/food_3815/avatar.jpg
@run_0tld,Marathon runner | Endurance training tips | Race day advice,CAT003,319518,1456,7.58,24219,https://cdn.fitfluencer.com/profiles/fitness_3816.jpg
@explore_a1qo,Backpacker on a budget | Hostels & local food lover,CAT004,62575,1494,15.54,9724,https://static.wanderlust.io/profiles/travel_3817.jpg
